,FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
7005,7006,163,Purchase Inventory - 600,55540.8,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7006,7007,1669,Purchase Inventory - 600,56179.2,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7007,7008,1584,Purchase Inventory - 600,45326.4,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7008,7009,437,Purchase Inventory - 600,53804.352,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7009,7010,827,Purchase Inventory - 600,93248.428,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7010,7011,423,Purchase Inventory - 800,50483.16,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7011,7012,1822,Purchase Inventory - 800,46018.663,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7012,7013,144,Purchase Inventory - 800,49040.784,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7013,7014,1428,Purchase Inventory - 800,50139.737,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7014,7015,855,Purchase Inventory - 800,54373.577,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7015,7016,1338,Purchase Inventory - 800,59950.354,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7016,7017,1787,Purchase Inventory - 800,62396.897,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7017,7018,78,Purchase Inventory - 800,60561.694,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7018,7019,1041,Purchase Inventory - 800,61257.806,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7019,7020,1725,Purchase Inventory - 800,49423.911,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7020,7021,993,Purchase Inventory - 800,59865.583,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7021,7022,506,Purchase Inventory - 800,88566.034,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7022,7023,1425,Purchase Inventory - 800,51681.0,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7023,7024,1718,Purchase Inventory - 800,49026.915,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7024,7025,1842,Purchase Inventory - 800,47389.2,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7025,7026,1043,Purchase Inventory - 800,48211.286,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7026,7027,95,Purchase Inventory - 800,50483.16,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7027,7028,1882,Purchase Inventory - 800,56217.529,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7028,7029,1653,Purchase Inventory - 800,54335.726,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7029,7030,526,Purchase Inventory - 800,54335.726,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7030,7031,967,Purchase Inventory - 800,56625.737,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7031,7032,467,Purchase Inventory - 800,45686.674,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7032,7033,1719,Purchase Inventory - 800,55892.176,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7033,7034,229,Purchase Inventory - 800,90374.623,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7034,7035,70,Purchase Inventory - 800,48727.8,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7035,7036,354,Purchase Inventory - 800,44024.169,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7036,7037,1638,Purchase Inventory - 800,44681.246,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7037,7038,605,Purchase Inventory - 800,47491.714,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7038,7039,1421,Purchase Inventory - 800,50226.977,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7039,7040,598,Purchase Inventory - 800,54830.16,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7040,7041,1717,Purchase Inventory - 800,53512.457,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7041,7042,163,Purchase Inventory - 800,53512.457,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7042,7043,1669,Purchase Inventory - 800,54127.543,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7043,7044,1584,Purchase Inventory - 800,43671.086,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7044,7045,437,Purchase Inventory - 800,51839.424,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7045,7046,827,Purchase Inventory - 800,89843.007,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7046,7047,423,Purchase Inventory,-269067.708,2019-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7047,7048,1822,Purchase Inventory,-236891.149,2019-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7048,7049,144,Purchase Inventory,-255385.245,2019-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7049,7050,1428,Purchase Inventory,-265197.505,2019-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7050,7051,855,Purchase Inventory,-278136.993,2019-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7051,7052,1338,Purchase Inventory,-298172.087,2019-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7052,7053,1787,Purchase Inventory,-318883.323,2019-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7053,7054,78,Purchase Inventory,-307807.557,2019-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7054,7055,1041,Purchase Inventory,-314052.726,2019-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7055,7056,1725,Purchase Inventory,-254720.753,2019-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7056,7057,993,Purchase Inventory,-298947.72,2019-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7057,7058,506,Purchase Inventory,-415805.474,2019-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7058,7059,1425,Purchase Inventory,-275453.31,2020-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7059,7060,1718,Purchase Inventory,-252372.214,2020-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7060,7061,1842,Purchase Inventory,-246781.865,2020-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7061,7062,1043,Purchase Inventory,-254997.601,2020-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7062,7063,95,Purchase Inventory,-258238.334,2020-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7063,7064,1882,Purchase Inventory,-279610.3,2020-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7064,7065,1653,Purchase Inventory,-277690.634,2020-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7065,7066,526,Purchase Inventory,-276163.789,2020-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7066,7067,967,Purchase Inventory,-290301.107,2020-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7067,7068,467,Purchase Inventory,-235456.953,2020-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7068,7069,1719,Purchase Inventory,-279098.394,2020-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7069,7070,229,Purchase Inventory,-424246.222,2020-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7070,7071,70,Purchase Inventory,-259711.47,2021-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7071,7072,354,Purchase Inventory,-226625.503,2021-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7072,7073,1638,Purchase Inventory,-232683.331,2021-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7073,7074,605,Purchase Inventory,-251191.69,2021-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7074,7075,1421,Purchase Inventory,-256929.9,2021-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7075,7076,598,Purchase Inventory,-272713.91,2021-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7076,7077,1717,Purchase Inventory,-273485.488,2021-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7077,7078,163,Purchase Inventory,-271982.133,2021-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7078,7079,1669,Purchase Inventory,-277499.844,2021-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7079,7080,1584,Purchase Inventory,-225073.285,2021-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7080,7081,437,Purchase Inventory,-258871.55,2021-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7081,7082,827,Purchase Inventory,-421787.604,2021-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7082,7083,423,GST ITC for Inventory,2821.728,2019-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7083,7084,1822,GST ITC for Inventory,2572.187,2019-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7084,7085,144,GST ITC for Inventory,2741.107,2019-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7085,7086,1428,GST ITC for Inventory,2802.533,2019-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7086,7087,855,GST ITC for Inventory,3038.523,2019-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
7087,7088,1338,GST ITC for Inventory,3350.167,2019-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2023-04-11 02:41:08.827
